,시도,우편번호,법정동주소,Latitude,Longitude,도로명주소,사용승인일,동수,세대수,최고층수,단지명
615,부산광역시,48040.0,부산광역시 해운대구 반여동 1660 센텀롯데캐슬2차,35.195962,129.123403,부산광역시 해운대구 반여로 68-12,20050224.0,12,1165,25,센텀롯데캐슬2차
616,부산광역시,48039.0,부산광역시 해운대구 반여동 1641 센텀롯데캐슬3차,35.1994873,129.1217665,부산광역시 해운대구 반여로 83,20051202.0,4,517,29,센텀롯데캐슬3차
617,부산광역시,48044.0,부산광역시 해운대구 반여동 692-6 센텀에스디아파트,35.2118524,129.1290136,부산광역시 해운대구 삼어로 149,19930406.0,2,296,19,센텀에스디아파트
618,부산광역시,48045.0,부산광역시 해운대구 반여동 1063-4 센텀자유아파트,35.2049105,129.1183845,부산광역시 해운대구 삼어로 95,19980526.0,1,217,23,센텀자유아파트
619,부산광역시,48045.0,"부산광역시 해운대구 반여동 1676,부산광역시 해운대구 반여동 1682 센텀트루엘 아파트",35.207466,129.1178883,"부산광역시 해운대구 삼어로133번나길 17,부산광역시 해운대구 삼어로133번나길 18",20190725.0,7,531,29,센텀트루엘 아파트
620,부산광역시,48047.0,부산광역시 해운대구 반여동 1668 센텀협성르네상스,35.1915023,129.1176128,부산광역시 해운대구 해운대로38번길 60,20130222.0,4,472,31,센텀협성르네상스
621,부산광역시,48037.0,부산광역시 해운대구 반여동 1638 아시아선수촌아파트,35.2020135,129.1218024,부산광역시 해운대구 선수촌로 122,20020624.0,20,2290,25,아시아선수촌아파트
622,부산광역시,48026.0,부산광역시 해운대구 반여동 1291-1414 에덴동산타운아파트,35.1960495999999,129.1330811,부산광역시 해운대구 재반로212번길 45,19930716.0,2,204,15,에덴동산타운아파트
623,부산광역시,48046.0,부산광역시 해운대구 반여동 1190-1 우방신세계타운아파트,35.2037191,129.115776,부산광역시 해운대구 삼어로 61,20021128.0,9,998,24,우방신세계타운아파트
624,부산광역시,48045.0,부산광역시 해운대구 반여동 1192-3 일동미라주,35.204691,129.117804,부산광역시 해운대구 삼어로 77,20010630.0,5,564,25,일동미라주
625,부산광역시,48041.0,부산광역시 해운대구 반여동 1672 해운대더샵센텀그린,35.194925,129.1252415,부산광역시 해운대구 해운대로61번길 73,20190222.0,7,464,29,해운대더샵센텀그린
626,부산광역시,,부산광역시 해운대구 반여동 1477-10 현대4차아파트,35.1948592,129.1174303,,19890107.0,4,120,5,현대4차아파트
627,부산광역시,48026.0,부산광역시 해운대구 반여동 1291-1446 현대일성2차아파트,35.1975202,129.1339973,부산광역시 해운대구 재반로226번길 72,19940506.0,6,298,20,현대일성2차아파트
628,부산광역시,48051.0,"부산광역시 해운대구 재송동 1027,부산광역시 해운대구 재송동 1026-1,부산광역시 해운대구 재송동 1038,부산광역시 해운대구 재송동 1036 80재송시영",35.1924706,129.1242478,"부산광역시 해운대구 재반로165번길 82,부산광역시 해운대구 재반로165번길 29-14",19810227.0,13,470,5,80재송시영
629,부산광역시,,부산광역시 해운대구 재송동 1151-2 남성선파크제1공구,35.1924142,129.1322806,,19880402.0,6,180,6,남성선파크제1공구
630,부산광역시,48052.0,"부산광역시 해운대구 재송동 1164,부산광역시 해운대구 재송동 1163-1 남성선파크타운2차",35.1924142,129.1322806,"부산광역시 해운대구 재송2로23번길 50,부산광역시 해운대구 재송2로23번길 36",19880520.0,4,306,6,남성선파크타운2차
631,부산광역시,48050.0,부산광역시 해운대구 재송동 1196 더샵센텀스타,35.1778233,129.1245186,부산광역시 해운대구 센텀동로 123,20081127.0,3,629,60,더샵센텀스타
632,부산광역시,48050.0,부산광역시 해운대구 재송동 1200 더샵센텀파크1차,35.1782179,129.1220548,부산광역시 해운대구 센텀중앙로 145,20051026.0,14,2752,51,더샵센텀파크1차
633,부산광역시,48050.0,부산광역시 해운대구 재송동 1197 더샵센텀파크2차,35.1792777,129.1232204,부산광역시 해운대구 센텀중앙로 142,20051209.0,6,998,50,더샵센텀파크2차
634,부산광역시,48057.0,부산광역시 해운대구 재송동 1361 센텀 천일스카이원,35.1754912,129.1318146,부산광역시 해운대구 해운대로 265,20200416.0,3,208,20,센텀 천일스카이원
635,부산광역시,48051.0,부산광역시 해운대구 재송동 1023 센텀(재송)삼익,35.1902485,129.117304,부산광역시 해운대구 해운대로61번가길 6,19810730.0,3,936,13,센텀(재송)삼익
636,부산광역시,48053.0,부산광역시 해운대구 재송동 1157-1 센텀골든파크,35.1895017,129.1321579,부산광역시 해운대구 재송2로175번길 43,19951002.0,2,214,15,센텀골든파크
637,부산광역시,48052.0,부산광역시 해운대구 재송동 153 센텀그린타워아파트,35.1857593,129.1282719,부산광역시 해운대구 재송2로 153,19930224.0,1,209,15,센텀그린타워아파트
638,부산광역시,48052.0,부산광역시 해운대구 재송동 1160-12 센텀글로리아,35.1910543,129.1337469,부산광역시 해운대구 재송2로74번길 31,19890404.0,11,466,6,센텀글로리아
639,부산광역시,48052.0,부산광역시 해운대구 재송동 1182-1 센텀동국아파트,35.1932762,129.1343579,부산광역시 해운대구 재송2로 91,19930730.0,3,536,17,센텀동국아파트
640,부산광역시,48056.0,부산광역시 해운대구 재송동 380-1 센텀동부센트레빌아파트,35.1831048,129.1234073,부산광역시 해운대구 해운대로161번길 12,20060830.0,7,703,25,센텀동부센트레빌아파트
641,부산광역시,48047.0,부산광역시 해운대구 재송동 938 센텀리슈빌 아파트,35.191058,129.117237,부산광역시 해운대구 해운대로76번길 40,20171222.0,8,753,34,센텀리슈빌 아파트
642,부산광역시,48057.0,부산광역시 해운대구 재송동 131 센텀신동아,35.1841107,129.1234151,부산광역시 해운대구 재반로60번길 46-6,19920924.0,2,253,15,센텀신동아
643,부산광역시,48052.0,부산광역시 해운대구 재송동 1159-1 센텀에이스,35.1910419,129.1317871,부산광역시 해운대구 재송2로 256,19920201.0,2,197,15,센텀에이스
644,부산광역시,48054.0,부산광역시 해운대구 재송동 1048-3 센텀우신골든빌,35.1901798,129.1249633,부산광역시 해운대구 재반로125번길 30,20061026.0,8,846,23,센텀우신골든빌
645,부산광역시,48048.0,부산광역시 해운대구 재송동 939-2 센텀이편한세상,35.1887634,129.1174908,부산광역시 해운대구 해운대로76번길 55,20060218.0,11,1190,31,센텀이편한세상
646,부산광역시,48047.0,부산광역시 해운대구 재송동 1302 센텀피오레1차,35.192493,129.116018,부산광역시 해운대구 수영강변대로 382,20050818.0,9,774,25,센텀피오레1차
647,부산광역시,48053.0,부산광역시 해운대구 재송동 1123-3 센텀한보미도,35.1868284,129.1299609,부산광역시 해운대구 재반로64번길 74-1,19920907.0,1,180,15,센텀한보미도
648,부산광역시,48051.0,부산광역시 해운대구 재송동 1025-1 센텀협성아파트,35.1913596,129.1238867,부산광역시 해운대구 해운대로81번가길 63,19870110.0,5,175,5,센텀협성아파트
649,부산광역시,48053.0,"부산광역시 해운대구 재송동 1146-1,부산광역시 해운대구 재송동 1156,부산광역시 해운대구 재송동 1155-3 재송그린",35.1909484,129.1296011,부산광역시 해운대구 재반로118번길 71,19840423.0,11,560,5,재송그린
650,부산광역시,48051.0,부산광역시 해운대구 재송동 1041-3 재송금호(아파트),35.1911097,129.1271364,부산광역시 해운대구 재반로 141,19960304.0,3,477,22,재송금호(아파트)
651,부산광역시,48051.0,부산광역시 해운대구 재송동 1029 재송동센텀파미르,35.1936286,129.1250427,부산광역시 해운대구 해운대로61번길 56,20090619.0,6,373,21,재송동센텀파미르
652,부산광역시,48053.0,부산광역시 해운대구 재송동 1123-20 재송코오롱,35.1880831,129.1309491,부산광역시 해운대구 재반로84번길 96-7,19900618.0,9,310,5,재송코오롱
653,부산광역시,48054.0,부산광역시 해운대구 재송동 1051-2 재송현대,35.1901476,129.1231755,부산광역시 해운대구 해운대로81번길 60,19881217.0,4,421,15,재송현대
654,부산광역시,48052.0,부산광역시 해운대구 재송동 1184-1 한보장산아파트,35.192443,129.1344135,부산광역시 해운대구 재송2로 96,19950227.0,2,140,20,한보장산아파트
655,부산광역시,48057.0,부산광역시 해운대구 재송동 1223 해운대더샵센텀누리,35.1779368,129.1285535,부산광역시 해운대구 해운대로 253,20141103.0,4,375,27,해운대더샵센텀누리
656,부산광역시,48054.0,부산광역시 해운대구 재송동 210-10 협성루에나센텀,35.1883677,129.1214007,부산광역시 해운대구 재송1로 5,20230116.0,1,152,20,협성루에나센텀
657,부산광역시,48091.0,부산광역시 해운대구 우동 1388-1 경남마리나아파트,35.1608358,129.1432469,부산광역시 해운대구 해운대해변로 99,19960930.0,8,624,15,경남마리나아파트
658,부산광역시,48091.0,부산광역시 해운대구 우동 974 경동마리나아파트,35.1627864,129.142796,부산광역시 해운대구 해운대해변로 85,19950615.0,8,892,19,경동마리나아파트
659,부산광역시,48089.0,부산광역시 해운대구 우동 1007-16 대우동삼아파트,35.1634466,129.1403859,부산광역시 해운대구 해운대로452번길 18,19931216.0,4,299,15,대우동삼아파트
660,부산광역시,48091.0,"부산광역시 해운대구 우동 1388-4 대우마리나1,2차아파트",35.1600096,129.146522,부산광역시 해운대구 해운대해변로 117,19910621.0,21,1164,15,"대우마리나1,2차아파트"
661,부산광역시,48091.0,부산광역시 해운대구 우동 977 대우마리나3차아파트,35.161412,129.14433,부산광역시 해운대구 해운대해변로 115,19941014.0,10,750,15,대우마리나3차아파트
662,부산광역시,48059.0,부산광역시 해운대구 우동 1488 대우월드마크센텀,35.1714579,129.131456,부산광역시 해운대구 센텀동로 25,20101013.0,4,496,37,대우월드마크센텀
663,부산광역시,48089.0,부산광역시 해운대구 우동 1008-5 동부올림픽아파트,35.1647184,129.1402849,부산광역시 해운대구 해운대로 428,19990929.0,19,1680,20,동부올림픽아파트
664,부산광역시,48119.0,부산광역시 해운대구 우동 1410-1 마린시티두산위브포세이돈,35.1549199,129.144608,부산광역시 해운대구 마린시티1로 91,20070216.0,2,255,45,마린시티두산위브포세이돈
665,부산광역시,48092.0,부산광역시 해운대구 우동 1405-1 마린시티자이,35.1590397,129.1433363,부산광역시 해운대구 마린시티1로 9,20191010.0,1,258,48,마린시티자이
666,부산광역시,48088.0,부산광역시 해운대구 우동 397-117 벽산금호빌라,35.1674741,129.1556066,부산광역시 해운대구 우동1로85번길 17,19911129.0,1,231,13,벽산금호빌라
667,부산광역시,,부산광역시 해운대구 우동 1102-29 삼진그린아파트,35.1715289,129.140469,,19930812.0,1,130,13,삼진그린아파트
668,부산광역시,48062.0,부산광역시 해운대구 우동 1104-1 삼호가든아파트,35.1728345,129.1365525,부산광역시 해운대구 해운대로349번길 24,19850112.0,11,1076,15,삼호가든아파트
669,부산광역시,48092.0,부산광역시 해운대구 우동 1434 선프라자아파트,35.1579049,129.1475582,부산광역시 해운대구 마린시티3로 1,19951121.0,1,468,21,선프라자아파트
670,부산광역시,48063.0,부산광역시 해운대구 우동 1072-234 센텀경동리인아파트,35.1692998,129.1425274,부산광역시 해운대구 해운대로469번길 178,20180227.0,3,232,23,센텀경동리인아파트
671,부산광역시,48064.0,부산광역시 해운대구 우동 930-20 센텀마리나아파트,35.166949,129.1460456,부산광역시 해운대구 해운대로469번가길 91,19930208.0,2,264,20,센텀마리나아파트
672,부산광역시,48063.0,부산광역시 해운대구 우동 1102-9 센텀마티안아파트,35.1700318,129.1409113,부산광역시 해운대구 해운대로469번길 181,20220906.0,2,199,30,센텀마티안아파트
673,부산광역시,48062.0,부산광역시 해운대구 우동 1100 센텀삼환아파트,35.1715449,129.1385492,부산광역시 해운대구 해운대로 361,19960822.0,7,926,19,센텀삼환아파트
674,부산광역시,48059.0,부산광역시 해운대구 우동 1228 센텀센시빌구새한센시빌,35.1757227,129.1296644,부산광역시 해운대구 해운대로 284,20031020.0,7,800,27,센텀센시빌구새한센시빌
675,부산광역시,48063.0,부산광역시 해운대구 우동 1102-221 센텀현대,35.1703902,129.141719,부산광역시 해운대구 해운대로469번길 190,19991206.0,5,498,20,센텀현대
676,부산광역시,48086.0,부산광역시 해운대구 우동 345-6 신동비치아파트,35.1708626,129.1564953,부산광역시 해운대구 우동2로 88,19911219.0,2,267,15,신동비치아파트
677,부산광역시,48088.0,부산광역시 해운대구 우동 496-1 우동신동아아파트,35.1635288,129.1552517,부산광역시 해운대구 우동1로 9-28,19910821.0,2,194,15,우동신동아아파트
678,부산광역시,,부산광역시 해운대구 우동 340- 우동현대아파트,35.1708349,129.1558565,,19940228.0,1,113,1,우동현대아파트
679,부산광역시,,부산광역시 해운대구 우동 1410-2 우신골든메르시아,35.155031,129.1452468,,20100401.0,1,100,30,우신골든메르시아
680,부산광역시,48119.0,부산광역시 해운대구 우동 1410 트럼프월드마린,35.1551477,129.143755,부산광역시 해운대구 마린시티2로 47,20070427.0,2,232,42,트럼프월드마린
681,부산광역시,48059.0,부산광역시 해운대구 우동 1498 트럼프월드센텀,35.1702961,129.1324056,부산광역시 해운대구 센텀동로 9,20060728.0,4,564,38,트럼프월드센텀
682,부산광역시,48095.0,부산광역시 해운대구 우동 1565 해운대 경동리인뷰2차,35.1627142,129.160483,부산광역시 해운대구 구남로 21,20240604.0,4,632,45,해운대 경동리인뷰2차
683,부산광역시,48063.0,"부산광역시 해운대구 우동 1536,부산광역시 해운대구 우동 1539 해운대 자이2차",35.1685339,129.1445275,부산광역시 해운대구 해운대로469번길 110,20180130.0,8,813,33,해운대 자이2차
684,부산광역시,48093.0,부산광역시 해운대구 우동 860 해운대 한신휴플러스,35.1743762,129.147899,부산광역시 해운대구 해운대로 550,20140603.0,1,240,42,해운대 한신휴플러스
685,부산광역시,48085.0,부산광역시 해운대구 우동 347 해운대 협성그린아파트,35.1706959,129.1541067,부산광역시 해운대구 우동1로 111,19920626.0,3,189,15,해운대 협성그린아파트
686,부산광역시,48093.0,"부산광역시 해운대구 우동 763,부산광역시 해운대구 우동 763 해운대경동제이드",35.1587643,129.1525773,부산광역시 해운대구 해운대해변로 197,20121119.0,3,278,47,해운대경동제이드
687,부산광역시,48093.0,부산광역시 해운대구 우동 1544 해운대동백두산위브더제니스,35.1597132,129.1509469,부산광역시 해운대구 해운대로 540,20190129.0,2,353,46,해운대동백두산위브더제니스
688,부산광역시,48119.0,부산광역시 해운대구 우동 1407 해운대두산위브더제니스,35.1566275,129.1450724,부산광역시 해운대구 마린시티2로 33,20111130.0,3,1788,80,해운대두산위브더제니스
689,부산광역시,48065.0,부산광역시 해운대구 우동 938 해운대롯데아파트,35.1641364,129.1481967,부산광역시 해운대구 해운대로483번길 10,19930731.0,11,852,15,해운대롯데아파트
690,부산광역시,48065.0,부산광역시 해운대구 우동 945 해운대반도보라빌,35.162669,129.1476075,부산광역시 해운대구 해운대로 495,20060324.0,7,548,25,해운대반도보라빌
691,부산광역시,48086.0,부산광역시 해운대구 우동 1549 해운대비스타동원,35.1659107,129.1621907,부산광역시 해운대구 해운대로 663,20191030.0,2,504,45,해운대비스타동원
692,부산광역시,48062.0,부산광역시 해운대구 우동 1553 해운대센텀 미진이지비아,35.1670259,129.1391126,부산광역시 해운대구 해운대로349번길 13,20200605.0,2,184,34,해운대센텀 미진이지비아
693,부산광역시,48062.0,부산광역시 해운대구 우동 1105 해운대센텀두산위브,35.1737706,129.1398295,부산광역시 해운대구 해운대로383번길 93,20141114.0,7,581,28,해운대센텀두산위브
694,부산광역시,48095.0,부산광역시 해운대구 우동 587-1 해운대센트럴푸르지오,35.1646302,129.161299,부산광역시 해운대구 해운대로 650,20230120.0,3,548,49,해운대센트럴푸르지오
695,부산광역시,48120.0,부산광역시 해운대구 우동 1408 해운대아이파크,35.1661906,129.1581529,부산광역시 해운대구 마린시티2로 38,20111103.0,3,1631,72,해운대아이파크
696,부산광역시,48090.0,부산광역시 해운대구 우동 1398 해운대엑소디움,35.1627521,129.137164,부산광역시 해운대구 해운대해변로 30,20090624.0,2,267,44,해운대엑소디움
697,부산광역시,,부산광역시 해운대구 우동 548- 해운대역푸르지오더원아파트,35.1634192,129.16049,,20240614.0,2,351,43,해운대역푸르지오더원아파트
698,부산광역시,48064.0,"부산광역시 해운대구 우동 1527,부산광역시 해운대구 우동 1529 해운대자이",35.1677879,129.1436135,부산광역시 해운대구 해운대로 435,20130222.0,11,1059,25,해운대자이
699,부산광역시,48093.0,부산광역시 해운대구 우동 887-1 해운대한솔솔파크,35.1607527,129.1539403,부산광역시 해운대구 해운대로 564,20060818.0,2,253,34,해운대한솔솔파크
700,부산광역시,48085.0,부산광역시 해운대구 우동 333 해운대협성프라임빌아파트,35.171307,129.1552732,부산광역시 해운대구 우동2로 93,20050225.0,3,335,25,해운대협성프라임빌아파트
701,부산광역시,48091.0,부산광역시 해운대구 우동 1432 현대베네시티,35.1585945,129.1505295,부산광역시 해운대구 해운대해변로 163,20050628.0,4,390,38,현대베네시티
702,부산광역시,48092.0,부산광역시 해운대구 우동 1433 현대카멜리아,35.1575316,129.149746,부산광역시 해운대구 마린시티1로 167,20011117.0,1,290,32,현대카멜리아
703,부산광역시,48117.0,부산광역시 해운대구 중동 1515-2 경동메르빌아파트,35.1602747,129.1733452,부산광역시 해운대구 달맞이길65번길 12-12,20021026.0,4,315,17,경동메르빌아파트
704,부산광역시,,부산광역시 해운대구 중동 1796- 경동하나메르빌아파트,35.1701163,129.1737813,,20141016.0,2,147,28,경동하나메르빌아파트
705,부산광역시,48115.0,부산광역시 해운대구 중동 1479 달맞이우성빌라트,35.1619998,129.1843724,부산광역시 해운대구 달맞이길 239-11,19950527.0,7,181,8,달맞이우성빌라트
706,부산광역시,48104.0,부산광역시 해운대구 중동 1793 래미안해운대,35.1637023,129.1764752,부산광역시 해운대구 좌동순환로 402,20140527.0,7,745,32,래미안해운대
707,부산광역시,48096.0,부산광역시 해운대구 중동 1360 롯데캐슬마린,35.1655711,129.165372,부산광역시 해운대구 중동2로34번길 29,20041011.0,6,792,34,롯데캐슬마린
708,부산광역시,48082.0,부산광역시 해운대구 중동 181-1 롯데캐슬마스터2,35.1720948,129.1722414,부산광역시 해운대구 좌동로63번길 46,20071023.0,3,242,26,롯데캐슬마스터2
709,부산광역시,48096.0,부산광역시 해운대구 중동 1369-8 쌍용 더 플래티넘 해운대,35.1638324,129.1652173,부산광역시 해운대구 중동2로24번길 24,20220211.0,2,152,20,쌍용 더 플래티넘 해운대
710,부산광역시,48084.0,부산광역시 해운대구 중동 1554 아크로뷰아파트,35.1664097,129.1635059,부산광역시 해운대구 우동3로 4,20040326.0,1,208,18,아크로뷰아파트
711,부산광역시,48103.0,부산광역시 해운대구 중동 899 중동금호어울림,35.1643914,129.1704387,부산광역시 해운대구 좌동순환로 480,20061031.0,5,320,25,중동금호어울림
712,부산광역시,48099.0,"부산광역시 해운대구 중동 1058-39,부산광역시 해운대구 중동 1829 해운대 LCT 더샵아파트",35.1610628,129.1684498,부산광역시 해운대구 달맞이길 30,20191129.0,2,882,85,해운대 LCT 더샵아파트
713,부산광역시,48095.0,부산광역시 해운대구 중동 1378-49 해운대 경보이리스오션,35.163427,129.1631597,부산광역시 해운대구 중동1로19번길 24,20200131.0,1,198,20,해운대 경보이리스오션
714,부산광역시,48117.0,부산광역시 해운대구 중동 1821 해운대 달맞이 유림노르웨이숲 아파트,35.1607995,129.1744802,부산광역시 해운대구 달맞이길65번길 33,20170703.0,6,364,18,해운대 달맞이 유림노르웨이숲 아파트
715,부산광역시,48096.0,"부산광역시 해운대구 중동 1839,부산광역시 해운대구 중동 1639 해운대 롯데캐슬 스타 아파트",35.1647227,129.1635254,부산광역시 해운대구 중동2로34번길 6,20200902.0,4,828,49,해운대 롯데캐슬 스타 아파트
716,부산광역시,48099.0,부산광역시 해운대구 중동 1199-5 해운대 비치-베르빌 관리단,35.1627252,129.1682489,부산광역시 해운대구 해운대해변로 348,20050311.0,1,228,34,해운대 비치-베르빌 관리단
717,부산광역시,,부산광역시 해운대구 중동 1792- 해운대 양우내안애팰리스,35.1615264,129.1769966,,20131001.0,1,142,15,해운대 양우내안애팰리스
718,부산광역시,48103.0,부산광역시 해운대구 중동 1787 해운대SK뷰,35.1632875,129.1710637,부산광역시 해운대구 좌동순환로468번길 11,20110119.0,2,183,29,해운대SK뷰
719,부산광역시,48101.0,부산광역시 해운대구 중동 1788 해운대경남아너스빌,35.1658636,129.1699442,부산광역시 해운대구 해운대로 732,20120305.0,3,306,28,해운대경남아너스빌
720,부산광역시,48099.0,부산광역시 해운대구 중동 1140 해운대경동리인뷰1차,35.1623668,129.1676312,부산광역시 해운대구 달맞이길 23,20210527.0,2,298,49,해운대경동리인뷰1차
721,부산광역시,48103.0,부산광역시 해운대구 중동 1763 해운대동일아파트,35.165274,129.1716885,부산광역시 해운대구 해운대해변로 394,19980516.0,3,384,27,해운대동일아파트
722,부산광역시,48082.0,부산광역시 해운대구 중동 149-1 해운대메트로하이츠아파트,35.1696494,129.1703741,부산광역시 해운대구 좌동순환로8번길 78,20051220.0,3,145,15,해운대메트로하이츠아파트
723,부산광역시,48102.0,부산광역시 해운대구 중동 262-1 해운대삼정그린코아아파트,35.1685021,129.1736605,부산광역시 해운대구 해운대로 777,20021226.0,2,228,25,해운대삼정그린코아아파트
724,부산광역시,48104.0,부산광역시 해운대구 중동 718-6 해운대신시가지경동메르빌아파트,35.1667941,129.1762425,부산광역시 해운대구 해운대로774번길 30,20050916.0,3,203,21,해운대신시가지경동메르빌아파트
725,부산광역시,48096.0,부산광역시 해운대구 중동 1234-1 해운대중동두산위브,35.1648635,129.1667446,부산광역시 해운대구 해운대해변로 349-25,20080228.0,3,358,32,해운대중동두산위브
726,부산광역시,48117.0,부산광역시 해운대구 중동 1516-5 해운대협진태양,35.1611974,129.1732163,부산광역시 해운대구 달맞이길65번길 15,19951002.0,1,159,18,해운대협진태양
727,부산광역시,48114.0,부산광역시 해운대구 중동 1525 해운대힐스테이트위브,35.1613682,129.1807306,부산광역시 해운대구 좌동순환로433번길 30,20150202.0,21,2369,53,해운대힐스테이트위브
728,부산광역시,48099.0,부산광역시 해운대구 중동 1167-3 현대아쿠아팰리스해운대,35.1622388,129.1685463,부산광역시 해운대구 달맞이길 35,20100423.0,1,104,32,현대아쿠아팰리스해운대
729,부산광역시,48081.0,부산광역시 해운대구 좌동 1278 LH뜨란채아파트,35.173659,129.168125,부산광역시 해운대구 대천로67번길 18,19971207.0,9,928,25,LH뜨란채아파트
730,부산광역시,48113.0,부산광역시 해운대구 좌동 1450 SKVIEW아파트,35.1652774,129.1841847,부산광역시 해운대구 청사포로 12,19980302.0,16,1721,25,SKVIEW아파트
731,부산광역시,48113.0,부산광역시 해운대구 좌동 1448 경남선경아파트,35.1663911,129.1856353,부산광역시 해운대구 청사포로 27,19961105.0,19,1358,24,경남선경아파트
732,부산광역시,48080.0,부산광역시 해운대구 좌동 1375 경남아너스빌,35.1775565,129.1672442,부산광역시 해운대구 좌동순환로99번길 22,19970530.0,10,655,24,경남아너스빌
733,부산광역시,48110.0,부산광역시 해운대구 좌동 1317 경동G-플러스,35.1684083,129.1794304,부산광역시 해운대구 세실로 30,20021127.0,1,168,18,경동G-플러스
734,부산광역시,48075.0,부산광역시 해운대구 좌동 1396 대림1차아파트,35.1785669,129.1730299,부산광역시 해운대구 대천로103번길 47,19961213.0,19,1424,26,대림1차아파트
735,부산광역시,48112.0,부산광역시 해운대구 좌동 1333 대우1차아파트,35.1667247,129.1798266,부산광역시 해운대구 세실로 19,19960916.0,12,852,24,대우1차아파트
736,부산광역시,48075.0,부산광역시 해운대구 좌동 1394 두산1차,35.1795062,129.1704954,부산광역시 해운대구 양운로 182,19961130.0,15,1422,27,두산1차
737,부산광역시,48110.0,부산광역시 해운대구 좌동 1319 두산2차아파트,35.1686193,129.180491,부산광역시 해운대구 대천로 225,19961029.0,9,632,24,두산2차아파트
738,부산광역시,48081.0,부산광역시 해운대구 좌동 1276 부산해운대1,35.1737284,129.1699752,부산광역시 해운대구 대천로67번길 4,19971207.0,3,420,25,부산해운대1
739,부산광역시,,부산광역시 해운대구 좌동 1363-1 장산마을,35.1685598,129.1647492,,20050131.0,6,336,12,장산마을
740,부산광역시,48079.0,부산광역시 해운대구 좌동 970 좌동롯데캐슬마스터원,35.1736682,129.1759935,부산광역시 해운대구 세실로 104,20051206.0,2,200,24,좌동롯데캐슬마스터원
741,부산광역시,48110.0,부산광역시 해운대구 좌동 1315 좌동삼정코아,35.1697003,129.178552,부산광역시 해운대구 세실로 48,20031127.0,1,168,19,좌동삼정코아
742,부산광역시,48083.0,부산광역시 해운대구 좌동 1348 코오롱아파트,35.1706883,129.1687382,부산광역시 해운대구 대천로 35,19970331.0,12,928,24,코오롱아파트
743,부산광역시,48107.0,부산광역시 해운대구 좌동 1310 해운대 화목타운,35.1718591,129.1797683,부산광역시 해운대구 대천로 187,19961130.0,10,896,24,해운대 화목타운
744,부산광역시,48107.0,부산광역시 해운대구 좌동 1492 해운대KCC스위첸,35.172777,129.1775773,부산광역시 해운대구 세실로 80,20110127.0,4,415,29,해운대KCC스위첸
745,부산광역시,48075.0,부산광역시 해운대구 좌동 1398 해운대LG아파트,35.1806882,129.1736099,부산광역시 해운대구 대천로103번길 61,19961029.0,24,1848,24,해운대LG아파트
746,부산광역시,48076.0,부산광역시 해운대구 좌동 1414 해운대LIG건영아파트,35.1780877,129.1805657,부산광역시 해운대구 좌동순환로217번길 19,19981119.0,13,788,25,해운대LIG건영아파트
747,부산광역시,48077.0,부산광역시 해운대구 좌동 1298 해운대건영2차아파트,35.1750103,129.1770314,부산광역시 해운대구 세실로 126,19970930.0,12,938,25,해운대건영2차아파트
748,부산광역시,48078.0,부산광역시 해운대구 좌동 1288 해운대대동타운아파트,35.1767725,129.1729762,부산광역시 해운대구 대천로103번길 29,19960530.0,15,1240,25,해운대대동타운아파트
749,부산광역시,48078.0,부산광역시 해운대구 좌동 1286 해운대대림2차아파트,35.1753843,129.1730759,부산광역시 해운대구 대천로103번길 9,19970327.0,10,682,24,해운대대림2차아파트
750,부산광역시,48080.0,부산광역시 해운대구 좌동 1374 해운대대림3차아파트,35.17614,129.1681886,부산광역시 해운대구 좌동순환로99번길 6,19971015.0,6,477,25,해운대대림3차아파트
751,부산광역시,48109.0,부산광역시 해운대구 좌동 1438 해운대대우2차아파트,35.1718826,129.1836396,부산광역시 해운대구 좌동순환로 275,19980613.0,12,1002,27,해운대대우2차아파트
752,부산광역시,48107.0,부산광역시 해운대구 좌동 1307 해운대대원아파트,35.1725018,129.1805486,부산광역시 해운대구 좌동순환로 252,19981029.0,7,452,25,해운대대원아파트
753,부산광역시,48083.0,부산광역시 해운대구 좌동 1273 해운대대창아파트,35.1725794,129.1695309,부산광역시 해운대구 대천로67번길 7,19961031.0,6,334,20,해운대대창아파트
754,부산광역시,48076.0,부산광역시 해운대구 좌동 1412 해운대동부아파트,35.1780718,129.1778125,부산광역시 해운대구 세실로 158,19961205.0,11,679,24,해운대동부아파트
755,부산광역시,48076.0,부산광역시 해운대구 좌동 1302 해운대동신아파트,35.1770626,129.1794882,부산광역시 해운대구 좌동순환로217번길 7,19960530.0,9,676,24,해운대동신아파트
756,부산광역시,48084.0,"부산광역시 해운대구 좌동 1366-1,부산광역시 해운대구 좌동 1365,부산광역시 해운대구 좌동 1367-1 해운대동원듀크빌리지",35.1724182,129.1647723,"부산광역시 해운대구 대천로67번길 43-15,부산광역시 해운대구 대천로67번길 41,부산광역시 해운대구 대천로67번길 43-18",20030630.0,14,260,5,해운대동원듀크빌리지
757,부산광역시,48080.0,부산광역시 해운대구 좌동 1386 해운대롯데2차아파트,35.176964,129.169641,부산광역시 해운대구 좌동순환로 117,19980425.0,3,214,24,해운대롯데2차아파트
758,부산광역시,48077.0,부산광역시 해운대구 좌동 1300 해운대롯데3차아파트,35.1765377,129.1773086,부산광역시 해운대구 세실로 138,19971128.0,9,824,20,해운대롯데3차아파트
