매장명,구,주소,위도,경도
스타벅스명동길,중구,서울특별시 중구 명동10길 41,37.5620695,126.9858669
스타벅스서소문로,중구,서울특별시 중구 서소문로 120 (서소문동) 대한빌딩,37.563006,126.974546
스타벅스신당역,중구,"서울특별시 중구 퇴계로 385, 1층 (흥인동)",37.5654033985295,127.014352404697
스타벅스명동메트로,중구,서울특별시 중구 명동9가길 14 (을지로1가) 메트로호텔,37.565118,126.983681
스타벅스숭례문,중구,"서울특별시 중구 세종대로 17, 그레이츠 숭례 1층 (남대문로5가)",37.55874473,126.9730952
스타벅스순화동더샵,중구,"서울특별시 중구 칠패로 27, 1층 (순화동)",37.56006079590111,126.97183790303104
스타벅스환구단,중구,서울특별시 중구 소공로 112 (소공동),37.56459884548825,126.9792301485792
스타벅스무교동,중구,서울특별시 중구 무교로 21 (무교동) 코오롱빌딩 1층,37.56792802146892,126.9792065857694
스타벅스문화일보,중구,서울특별시 중구 새문안로 22 (충정로1가) 문화일보,37.56712291,126.9686642
스타벅스태평로,중구,"서울특별시 중구 세종대로 72, 대영빌딩 1층 (태평로2가)",37.56248285,126.9767928
스타벅스퍼시픽타워,중구,"서울특별시 중구 세종대로9길 41, 퍼시픽타워 1층 (서소문동)",37.56132157,126.9730264
스타벅스남산단암,중구,"서울특별시 중구 소월로 10, 단암빌딩 (남대문로5가)",37.55853622,126.9754585
스타벅스황학캐슬,중구,서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아,37.57124,127.022905
스타벅스을지로삼화타워,중구,서울특별시 중구 을지로5길 16 (을지로2가) 1층,37.566902,126.984707
스타벅스소공로,중구,"서울특별시 중구 남대문로7길 19, 삼영빌딩 1층 일부 (소공동)",37.5637273,126.98076809999998
스타벅스을지로한국빌딩,중구,"서울특별시 중구 을지로 50, 1층 (을지로 2가)",37.565722,126.98329
스타벅스시청,중구,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)",37.56629,126.979808
스타벅스명동역,중구,"서울특별시 중구 퇴계로 101, 건물 전체 (충무로 1가)",37.5608622201549,126.983105390255
스타벅스명동입구,중구,서울특별시 중구 남대문로 68-1 (명동2가),37.563319,126.982242
스타벅스장충라운지R,중구,서울특별시 중구 장충단로4길 25 (장충동1가),37.561036913264,127.007334747398
스타벅스충무로,중구,서울특별시 중구 충무로 3 (필동1가),37.5614959808102,126.992823097196
스타벅스이마트타워,중구,서울특별시 중구 세종대로7길 37 (순화동) 1층,37.5607434636967,126.972528391958
스타벅스동호로,중구,서울특별시 중구 동호로 171 (신당동),37.553478403261,127.011305155237
스타벅스무교로,중구,서울특별시 중구 무교로 15 (무교동),37.56722071682264,126.97907661254084
스타벅스청계크리스탈스퀘어,중구,서울특별시 중구 청계천로 106 (수표동),37.5679,126.98933
스타벅스숭례문SG타워,중구,서울특별시 중구 세종대로 14 (남대문로5가),37.5581293,126.9742637
스타벅스세종대로,중구,서울특별시 중구 세종대로 135-5 (태평로1가),37.568678,126.976493
스타벅스동대문디자인플라자,중구,서울특별시 중구 을지로 281 (을지로7가) 디자인장터,37.56743,127.009758
스타벅스별다방,중구,서울특별시 중구 퇴계로 100 (회현동2가),37.5602013,126.9829327
스타벅스포포인츠명동,중구,서울특별시 중구 삼일대로10길 36 (저동2가),37.5657211,126.9893426
스타벅스명동남산,중구,서울특별시 중구 퇴계로 132 (남산동3가),37.560809,126.986397
스타벅스명일역,강동구,서울특별시 강동구 양재대로 1647 (명일동),37.55255451856903,127.14388583677322
스타벅스강동구청DT,강동구,서울특별시 강동구 성내로 32 (성내동),37.52938776679806,127.12384773690836
스타벅스강동암사DT,강동구,서울특별시 강동구 고덕로 43 (암사동),37.555073228709134,127.12992233765308
스타벅스굽은다리역,강동구,"서울특별시 강동구 양재대로 1568 (명일동, 원일타워)",37.54526203653031,127.14298353027375
스타벅스강동역,강동구,"서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔)",37.536047,127.133086
스타벅스둔촌동,강동구,서울특별시 강동구 양재대로 1303 (성내동) 평원빌딩,37.52264171306811,127.13398661016132
스타벅스천호로데오,강동구,서울특별시 강동구 천호대로 1037 (천호동),37.5378069,127.12730940000006
스타벅스천호이마트,강동구,서울특별시 강동구 천호대로 1015-14 (천호동) 이마트별관,37.538984278389535,127.12517047134833
스타벅스길동역,강동구,서울특별시 강동구 양재대로 1487 (길동),37.53870166831661,127.14013947484789
스타벅스상일동,강동구,"서울특별시 강동구 상일로10길 36, 1~2층 (상일동)",37.550948358388766,127.17409536001485
스타벅스천호역,강동구,"서울특별시 강동구 천호대로 1012, 태승빌딩 (성내동)",37.53795191,127.1245793
스타벅스명일이마트,강동구,서울특별시 강동구 동남로75길 5 (명일동) 명일이마트별관주차장,37.55417877236837,127.15613409848524
스타벅스상일동역,강동구,"서울특별시 강동구 고덕로 399 (고덕동, 고덕센트럴푸르지오)",37.55756654027894,127.17076356349716
스타벅스천호사거리,강동구,서울특별시 강동구 올림픽로 651 (천호동),37.539702,127.123542
스타벅스강일역,강동구,"서울특별시 강동구 고덕로 429 (강일동), 1층",37.55747468801038,127.17351070838723
스타벅스올림픽공원북2문,강동구,서울특별시 강동구 강동대로 199 (성내동),37.5241832,127.1286775
스타벅스강동강일,강동구,서울특별시 강동구 아리수로93나길 54 (강일동),37.57219483916046,127.17494002529294
스타벅스천호대로길동,강동구,서울특별시 강동구 천호대로 1131 거산 유팰리스,37.534651,127.13721
스타벅스구로디지털타워,구로구,서울특별시 구로구 디지털로32길 30 (구로동),37.483472189,126.896856737
스타벅스오류동역,구로구,서울특별시 구로구 경인로 216 (오류동),37.4962155,126.8448614
스타벅스구로디지털로,구로구,"서울특별시 구로구 디지털로33길 11, 에이스테크노8차 1층 (구로동)",37.485699173,126.895991532
스타벅스구로에이스,구로구,"서울특별시 구로구 디지털로 285, 에이스트윈타워1차 103호 (구로동)",37.484233766,126.894560454
스타벅스구로하이엔드,구로구,"서울특별시 구로구 디지털로26길 5, 에이스하이엔드타워1차 103호 (구로동)",37.481618,126.893136
스타벅스현대디큐브2F,구로구,서울특별시 구로구 경인로 662 (신도림동),37.509452982,126.889684147
스타벅스구로호텔,구로구,"서울특별시 구로구 디지털로32길 72, 구로호텔 1층 (구로동)",37.4831293,126.89885909999998
스타벅스현대디큐브B2,구로구,서울특별시 구로구 경인로 662 (신도림동),37.50924828,126.889981345
스타벅스구로고척,구로구,서울특별시 구로구 경인로 387 (고척동),37.49706,126.86315
스타벅스구로NC,구로구,서울특별시 구로구 구로중앙로 152 (구로동) 구로NC,37.501219,126.882798
스타벅스구로오류DT,구로구,서울특별시 구로구 서해안로 2233 (오류동),37.4881292318832,126.834491889841
스타벅스구로구청,구로구,"서울특별시 구로구 가마산로 232 (구로동, 스페스큐브), B101호",37.49395067031256,126.88676120707716
스타벅스고척아이파크,구로구,"서울특별시 구로구 경인로43길 49 (고척동, 고척아이파크), 1층 D-101호",37.49930562934076,126.8582208923581
스타벅스신도림힐스테이트,구로구,서울특별시 구로구 경인로 625 (신도림동),37.506860026202624,126.88463805193275
스타벅스답십리역,동대문구,서울특별시 동대문구 천호대로 263 (답십리동),37.568466,127.051106
스타벅스경희대삼거리,동대문구,서울특별시 동대문구 회기로 141 (회기동),37.591531,127.052017
스타벅스외대정문,동대문구,서울특별시 동대문구 이문로 93 (이문동),37.5953464,127.0590302
스타벅스신설동역,동대문구,서울특별시 동대문구 왕산로 19 (신설동),37.5767228,127.0255446
스타벅스회기역사거리,동대문구,서울특별시 동대문구 이문로 37 (회기동),37.590784,127.056098
스타벅스장한평역,동대문구,서울특별시 동대문구 장한로 10 (장안동),37.562337,127.065511
스타벅스경희대,동대문구,서울특별시 동대문구 경희대로 16-1 (회기동),37.5928812,127.05280849999995
스타벅스청량리역롯데캐슬스카이,동대문구,"서울특별시 동대문구 답십리로 27 (전농동, 청량리역 롯데캐슬 SKY-L65)",37.579249267,127.045331071
스타벅스경동1960,동대문구,서울특별시 동대문구 고산자로36길 3 (제기동),37.5796141021494,127.038684963773
스타벅스사이버한국외대,동대문구,서울특별시 동대문구 휘경로 6 (이문동),37.5960508006499,127.060761238087
스타벅스청량리역사,동대문구,서울특별시 동대문구 왕산로 214 (전농동) 청량리역사 Connect Place6층,37.580565324,127.048564845
스타벅스답십리초교사거리,동대문구,서울특별시 동대문구 전농로 38 (답십리동),37.5682540295405,127.057240883237
스타벅스장안사거리,동대문구,서울특별시 동대문구 답십리로 267 (장안동),37.5727209002351,127.070092668638
스타벅스서울숲역,성동구,서울특별시 성동구 왕십리로 50 (성수동1가) 1층,37.541868967552624,127.04489904228213
스타벅스금호역,성동구,서울특별시 성동구 동호로 99 (금호동4가),37.54795819607987,127.0157634714576
스타벅스뚝섬역,성동구,서울특별시 성동구 아차산로 42 (성수동1가),37.546432,127.049042
스타벅스황학사거리,성동구,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)",37.567598,127.023713
스타벅스성수역,성동구,서울특별시 성동구 성수이로 94 (성수동2가),37.543193,127.056943
스타벅스상왕십리역,성동구,서울특별시 성동구 왕십리로 382 (하왕십리동),37.5651102845783,127.028019796271
스타벅스왕십리역,성동구,서울특별시 성동구 왕십리로 326 (도선동),37.5627541,127.0339072
스타벅스한양대,성동구,"서울특별시 성동구 왕십리로 225 (행당동) 1,2층",37.55726984,127.0421649
스타벅스엔터식스,성동구,서울특별시 성동구 왕십리광장로 17 (행당동),37.56175811,127.0383328
스타벅스신금호역,성동구,서울특별시 성동구 금호로 158-1 (금호동1가) 1~5층 전체,37.55495378704588,127.02011077314177
스타벅스뚝섬역교차로,성동구,서울특별시 성동구 아차산로 6 (성수동1가),37.547754922352,127.045142362137
스타벅스왕십리역9번출구,성동구,서울특별시 성동구 고산자로 234 (행당동),37.5605427226347,127.035267332652
스타벅스성수,성동구,서울특별시 성동구 아차산로 104 (성수동2가),37.5444620830457,127.055413311106
스타벅스옥수,성동구,서울특별시 성동구 독서당로 202 (옥수동),37.5430298,127.0133661
스타벅스성수낙낙,성동구,서울특별시 성동구 광나루로8길 31 (성수동2가) 성수낙낙 1층 101~107호,37.547326,127.066367
스타벅스효창공원앞역,용산구,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)",37.539305,126.96306
스타벅스서울역서부,용산구,서울특별시 용산구 만리재로 202 (서계동),37.555165,126.968446
스타벅스이태원역,용산구,서울특별시 용산구 이태원로 188 (이태원동),37.534273,126.994789
스타벅스한강진역R,용산구,서울특별시 용산구 이태원로 252 (한남동),37.53716526852496,127.00101265422607
스타벅스용산역써밋R,용산구,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)",37.527586,126.965401
스타벅스이촌,용산구,서울특별시 용산구 이촌로 276 (이촌동),37.518605,126.977271
스타벅스신용산역,용산구,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)",37.528702,126.966757
스타벅스용산파크타워,용산구,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)",37.523818,126.970389
스타벅스남영동,용산구,서울특별시 용산구 한강대로 275 (갈월동),37.542831,126.972242
스타벅스한남동R,용산구,서울특별시 용산구 독서당로 94 (한남동),37.53485,127.010919
스타벅스서울타워,용산구,서울특별시 용산구 남산공원길 105 (용산동2가) YTN서울타워 1층,37.551102,126.988317
스타벅스서울역동자동,용산구,서울특별시 용산구 한강대로 372 (동자동),37.551752,126.972694
스타벅스순천향입구,용산구,서울특별시 용산구 대사관로 67 (한남동),37.533394,127.00563
스타벅스숙대,용산구,서울특별시 용산구 청파로47길 57 (청파동3가),37.54460479,126.9672252
스타벅스동빙고,용산구,서울특별시 용산구 장문로 12 (동빙고동),37.5290045288412,126.991762757458
스타벅스숙대입구역,용산구,서울특별시 용산구 한강대로 291 (갈월동),37.544225782,126.971957017
스타벅스용산아이파크몰6F,용산구,서울특별시 용산구 한강대로23길 55,37.52931256899843,126.96568650047514
스타벅스동부이촌동,용산구,서울특별시 용산구 이촌로 198 (이촌동),37.52111,126.96905
스타벅스숙명여대정문,용산구,서울특별시 용산구 청파로47길 100 (청파동2가) 프라임관B1F(로비층),37.54474797,126.96484196
스타벅스용산해링턴스퀘어,용산구,서울특별시 용산구 서빙고로 17 (한강로3가),37.5265379583476,126.967362090447
스타벅스경리단길,용산구,서울특별시 용산구 회나무로 3 (이태원동),37.53854,126.98737
스타벅스서울역사,용산구,서울특별시 용산구 한강대로 405 (동자동) 신-101호,37.55415699928705,126.97179361292847
스타벅스용산리첸시아,용산구,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)",37.538571,126.967409
스타벅스용산전자랜드,용산구,서울특별시 용산구 청파로 74 (한강로3가),37.53286105987034,126.96100091132485
스타벅스용산아이파크몰1F,용산구,서울특별시 용산구 한강대로23길 55 1층 (한강로3가),37.52872656009729,126.96447624612844
스타벅스상봉,중랑구,"서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스 주상복합)",37.597842,127.092509
스타벅스중랑역,중랑구,서울특별시 중랑구 망우로30길 3 (상봉동),37.5930326,127.07473579999998
스타벅스중랑구청,중랑구,서울특별시 중랑구 신내로 72,37.60538908,127.0957558
스타벅스사가정역,중랑구,서울특별시 중랑구 면목로 310,37.579594,127.087966
스타벅스상봉역,중랑구,서울특별시 중랑구 망우로 307 (상봉동),37.59689,127.08647
스타벅스묵동,중랑구,"서울특별시 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층",37.615368,127.076633
스타벅스망우동,중랑구,서울특별시 중랑구 망우로 407 (망우동),37.5995083771241,127.097538751682
스타벅스양원역,중랑구,서울특별시 중랑구 양원역로10길 3 (망우동),37.6066536267232,127.106359790053
스타벅스중화역,중랑구,서울특별시 중랑구 봉화산로 35 1층,37.60170912407773,127.07841136432036
이디야까치산로점,강서구,서울특별시 강서구 까치산로 182,37.5533017090823,126.85387186478
이디야커피하월곡동점,성북구,서울특별시 성북구 오패산로 16,37.6036426571343,127.03747377967
앙크인베스트먼트이디야커피국회대로점,영등포구,서울특별시 영등포구 국회대로72길 4,37.5303259671253,126.919901437143
이디야화곡본동,강서구,서울특별시 강서구 까치산로4길 11,37.5422152230714,126.844242144004
이디야망리단길점,마포구,서울특별시 마포구 포은로 81-1,37.554302871557,126.905249931854
이디야커피고덕그라시움,강동구,서울특별시 강동구 동남로82길 121,37.5603898985234,127.163680037299
이디야커피건대스타시티,광진구,서울특별시 광진구 능동로 92,37.538992451652,127.07119956705
이디야위례포레샤인점,송파구,서울특별시 송파구 위례순환로 477,37.4750624142372,127.136536572013
이디야커피,중구,서울특별시 중구 마른내로 109-1,37.5646053179773,127.000113122827
이디야커피,성동구,서울특별시 성동구 무학봉15길 27,37.563702595198,127.030154998167
이디야오목교대학학원점,양천구,서울특별시 양천구 오목로 319,37.5250676013836,126.873049951186
이디야,영등포구,서울특별시 영등포구 당산로 222,37.5332360031236,126.902276759613
이디야신월7동점,양천구,서울특별시 양천구 지양로 79,37.5224167796533,126.832974665135
이디야등촌역점,강서구,서울특별시 강서구 등촌로 217,37.5491759557566,126.863294073943
이디야커피숍,서초구,서울특별시 서초구 청계산로 10,37.4634882222877,127.043512405948
이디야응봉동점,성동구,서울특별시 성동구 독서당로 377,37.5505282828068,127.03112925594
이디야남부고용,영등포구,서울특별시 영등포구 양산로 71,37.5250220638522,126.891083901403
이디야커피군자역점,광진구,서울특별시 광진구 능동로 290,37.5555785285795,127.078961626501
이디야강서점,강서구,서울특별시 강서구 화곡로 292,37.5501788902927,126.84870255667
이디야쌈지공원점,금천구,서울특별시 금천구 독산로 276,37.4713434466071,126.903273003144
이디야영등포아크로,영등포구,서울특별시 영등포구 국회대로54길 10,37.523570255397,126.906423210313
이디야상계동점,노원구,서울특별시 노원구 한글비석로52길 8,37.6648757338893,127.066459524643
이디야커피,구로구,서울특별시 구로구 남부순환로97길 11,37.4942460729187,126.858359798075
이디야숭인점,종로구,서울특별시 종로구 숭인동길 6,37.5752823584031,127.021582046881
피앤케이디아이,강남구,서울특별시 강남구 테헤란로 441,37.5068974842335,127.055366583343
이디야커피,동작구,서울특별시 동작구 동작대로7길 100,37.4771452351858,126.977514179342
이디야커피건대역점,광진구,서울특별시 광진구 아차산로 229,37.5407771828983,127.06899348461
이디야방화,강서구,서울특별시 강서구 양천로 72,37.5731668844251,126.811693143262
이디야커피오금,송파구,서울특별시 송파구 위례성대로22길 18,37.5086806472427,127.130335641369
이디야,강동구,서울특별시 강동구 천호대로 1027,37.5380979802092,127.126373175864
이디야충현교회점,강남구,서울특별시 강남구 논현로98길 7,37.5037521782254,127.03632598003
이디야커피,송파구,서울특별시 송파구 오금로 306,37.5028645332371,127.126093962805
이디야송파올림픽훼밀리타운점,송파구,서울특별시 송파구 중대로 24,37.4881190128589,127.111045390345
이디야커피창동대우점,도봉구,서울특별시 도봉구 덕릉로63가길 30,37.6434787207917,127.038727677426
이디야커피용산청파점,용산구,서울특별시 용산구 청파로71길 10,37.5494559592652,126.969397471313
이디야가산리더스,금천구,서울특별시 금천구 벚꽃로 286,37.4803816537492,126.884100782515
이디야삼전역점,송파구,서울특별시 송파구 백제고분로 263,37.502771571862,127.095784078649
이디야커피구로역,구로구,서울특별시 구로구 경인로 572,37.5032935790738,126.881068083047
이디야한신대점,강북구,서울특별시 강북구 덕릉로 31,37.634307097267,127.016967794524
이디야,성동구,서울특별시 성동구 왕십리로 309,37.5613430765923,127.03470180533
이디야도봉,도봉구,서울특별시 도봉구 도봉로181길 18,37.6841562103063,127.044880740847
이디야커피강동,강동구,서울특별시 강동구 풍성로 162,37.5305186936025,127.129844550622
이디야삼,강남구,서울특별시 강남구 테헤란로88길 10,37.50683996708,127.059450446397
이디야상도,동작구,서울특별시 동작구 만양로 17,37.5062797826796,126.947144208417
을지사거리이디야커피숍,강남구,서울특별시 강남구 도산대로30길 7,37.5193829472193,127.029416676307
이디야여의나루역점,영등포구,서울특별시 영등포구 여의나루로 113,37.5260456751758,126.930756150723
이디야커피,금천구,서울특별시 금천구 금하로 690,37.4517946273034,126.906621395895
이디야우이역도,강북구,서울특별시 강북구 삼양로173길 21,37.662570547697,127.011347462766
이디야가락몰점,송파구,서울특별시 송파구 양재대로 932,37.4945258840774,127.108696384278
이디야힐스테이트클래시안점,영등포구,서울특별시 영등포구 신길로28길 9,37.503285144161,126.911016949121
이디야커피,강북구,서울특별시 강북구 덕릉로 82,37.6344188170111,127.022823888847
이디야천왕이펜하우스점,구로구,서울특별시 구로구 천왕로 36,37.4808877333876,126.839364606092
이디야,마포구,서울특별시 마포구 와우산로 41-1,37.5482382198638,126.92281170992
이디야삼성,강남구,서울특별시 강남구 삼성로64길 32,37.5004170836598,127.063059633833
이디야커피만리동고개점,중구,서울특별시 중구 만리재로 175,37.5547738424185,126.964446269041
이디야커피,중구,서울특별시 중구 을지로43길 38,37.5677062385596,127.007746487112
이디야커피,강남구,서울특별시 강남구 개포로109길 34,37.494197347193,127.077635139267
이디야노량진역사,동작구,서울특별시 동작구 노량진로 130,37.513566679742,126.940809186814
이디야커피,동작구,서울특별시 동작구 흑석로 79,37.5070194109948,126.958410454489
이디야,강남구,서울특별시 강남구 압구정로2길 62,37.5177672233487,127.021428527922
이디야총신대점,동작구,서울특별시 동작구 사당로16가길 96,37.4850979953814,126.968812270543
이디야쌍문동점,도봉구,서울특별시 도봉구 노해로 162,37.6488271380852,127.027281301643
이디야커피중앙대,동작구,서울특별시 동작구 흑석로 20,37.5048181784681,126.953012124717
이디야북서울꿈의숲점,성북구,서울특별시 성북구 돌곶이로41가길 2,37.6186388368483,127.045594898309
이디야남현,관악구,서울특별시 관악구 과천대로 909,37.4714571585858,126.982452916592
서아이디야,서대문구,서울특별시 서대문구 거북골로 35,37.5793519984021,126.923903322807
이디야상봉,중랑구,서울특별시 중랑구 망우로 316,37.5965167334664,127.087550599866
이디아커피신촌그랑,마포구,서울특별시 마포구 대흥로 175,37.5556966072799,126.943506660828
이디야,용산구,서울특별시 용산구 원효로 257,37.5405600692489,126.969101254637
이디야금천점,금천구,서울특별시 금천구 시흥대로 291,37.4605466368426,126.897225091343
이디아텐즈힐점,성동구,서울특별시 성동구 무학로 33,37.5690866460273,127.026360904818
이디야명일역점,강동구,서울특별시 강동구 구천면로 424,37.5503395485296,127.145560205945
앙크인베스트먼트이디야커피서,영등포구,서울특별시 영등포구 국회대로72길 17,37.5295453554258,126.921247738375
이디야신당,중구,서울특별시 중구 퇴계로 449-8,37.5656471087966,127.022296698768
한마음에프앤씨이디야커피,종로구,서울특별시 종로구 동호로 406-1,37.570588221996,127.002240585768
이디야커피,종로구,서울특별시 종로구 혜화로 3-1,37.5860538185926,127.000550931776
이디야국회의,영등포구,서울특별시 영등포구 의사당대로 22,37.526855960155,126.917824529153
이디아신방화,강서구,서울특별시 강서구 방화대로34길 92,37.5708497570719,126.821431269014
케이디아이건축사사무소,영등포구,서울특별시 영등포구 양평로 5,37.5320899113238,126.904997676855
이디야고대개운점,성북구,서울특별시 성북구 개운사길 30,37.5876732770293,127.029413790022
이디야창덕궁점,종로구,서울특별시 종로구 돈화문로 41-1,37.5722623006988,126.991418524306
이디야오류남부점,구로구,서울특별시 구로구 오류로8길 65,37.4926445231128,126.843773858087
이디야커피동자동점,용산구,서울특별시 용산구 후암로 93,37.5533440808193,126.975104579843
이디야커피마포,마포구,서울특별시 마포구 월드컵로 196,37.5647855757098,126.902730817168
이디야커피,서초구,서울특별시 서초구 신반포로 200,37.5062139130796,127.005032097372
이디야신정네거리역점,양천구,서울특별시 양천구 중앙로 282,37.5215454584037,126.852559121892
이디야,강남구,서울특별시 강남구 논현로72길 13,37.4958301012042,127.040532937331
이디야커피올림픽,송파구,서울특별시 송파구 양재대로 1222,37.5157231511018,127.131045765864
이디야커피마곡엠밸리점,강서구,서울특별시 강서구 마곡서로 101,37.5626628762908,126.823586331828
이디야커피우장산동점,강서구,서울특별시 강서구 우현로 15,37.5471557251567,126.843611355088
이디야커피당산버드나루점,영등포구,서울특별시 영등포구 버드나루로 87,37.5259611272443,126.908707551953
이디야커피난곡,관악구,서울특별시 관악구 남부순환로 1444,37.4809141916389,126.911239948635
이디야커피,노원구,서울특별시 노원구 동일로 1650,37.6755018407713,127.055511672848
이디야커피여의도농협재단빌딩점,영등포구,서울특별시 영등포구 국제금융로8길 2,37.5220024502374,126.930033272109
이디야커피,노원구,서울특별시 노원구 공릉로 105,37.6196072616082,127.077866469383
이디야오류북부역점,구로구,서울특별시 구로구 경인로20길 6,37.4953976419252,126.843358225253
이디야서초,서초구,서울특별시 서초구 서초중앙로24길 7,37.4947865609063,127.01446822258
이디야성산점,마포구,서울특별시 마포구 월드컵북로 137,37.5648140758985,126.91164997402
이디야커피청담역점,강남구,서울특별시 강남구 삼성로 721,37.5200568683711,127.049125829778
아이디아키텍츠건축사사무소,용산구,서울특별시 용산구 한강대로48길 7,37.5317647889416,126.97104393334
이디야잠원,서초구,서울특별시 서초구 신반포로 333,37.5109265470068,127.020137875952
이디야커피석관동점,성북구,서울특별시 성북구 돌곶이로8길 22,37.6064730934232,127.062240589314
이디야,광진구,서울특별시 광진구 아차산로30길 8,37.5403967181158,127.067595067381
이디야백련산,은평구,서울특별시 은평구 응암로 264,37.5952812574581,126.918861314786
이디야커피석촌백제점,송파구,서울특별시 송파구 백제고분로39길 15,37.5056577956536,127.104435724402
이디야월계점,노원구,서울특별시 노원구 마들로3길 15,37.6265010290164,127.061966366957
이디야커피삼각지점,용산구,서울특별시 용산구 한강대로 138,37.5314351268072,126.970437491764
이디야장한평군자초교점,동대문구,서울특별시 동대문구 한천로2길 53,37.5628287896949,127.061395678194
이디야가재울,서대문구,서울특별시 서대문구 가재울미래로 2,37.5744222627199,126.917872395498
이디야커피장위2동점,성북구,서울특별시 성북구 화랑로25길 14,37.6092961760018,127.052442017109
이디야노들점,동작구,서울특별시 동작구 노량진로 200,37.5128911936934,126.947899697213
이디야,동작구,서울특별시 동작구 사당로17가길 13,37.4838044720506,126.973409417211
이디야,용산구,서울특별시 용산구 원효로41길 73,37.5358407433804,126.961121310631
이디야양재,서초구,서울특별시 서초구 강남대로 221,37.4836764547389,127.034096329153
이디야,중구,서울특별시 중구 다산로35길 11,37.5635306643161,127.014831070946
이디야구로,구로구,서울특별시 구로구 고척로 149,37.5031135644982,126.850126908936
이디야커피번동점,강북구,서울특별시 강북구 오현로 194,37.6288731164492,127.039856139698
이디야염창블루나인,강서구,서울특별시 강서구 양천로 583,37.5571060005552,126.86432805766
이디야본서부,은평구,서울특별시 은평구 응암로 337,37.6012938749059,126.922115123153
이디야커피충무아트점,중구,서울특별시 중구 퇴계로 381-1,37.5652716005657,127.013981825817
이디야커피역촌진흥로점,은평구,서울특별시 은평구 진흥로1길 3,37.6007572517117,126.918612203657
이디야포이점,서초구,서울특별시 서초구 마방로10길 42,37.475624759133,127.044533566557
이디야충정로,서대문구,서울특별시 서대문구 경기대로 26-26,37.5610161416097,126.962175358464
이디야남부,서초구,서울특별시 서초구 효령로60길 15,37.4847131118862,127.01884078555
이디야커피북촌,종로구,서울특별시 종로구 북촌로5길 39,37.5793057768301,126.98270783695
이디야커피-올림픽북문점,강동구,서울특별시 강동구 성안로 7,37.5245376051012,127.128884507995
와이디아카데미,강서구,서울특별시 강서구 월정로32길 22,37.5350768606194,126.83668096307
이디야커피,양천구,서울특별시 양천구 목동중앙본로7길 46,37.5394718594305,126.866111844471
이디야커피명동,중구,서울특별시 중구 명동7길 21,37.5647187130683,126.983845740486
이디야목동아델리체점,양천구,서울특별시 양천구 중앙로43길 14,37.5204071233706,126.851320869
이디야커피,송파구,서울특별시 송파구 백제고분로 172,37.5047134175915,127.085841491484
이디야커피,성북구,서울특별시 성북구 월계로40길 7,37.6228602945652,127.048395632063
이디야커피학동제마점,강남구,서울특별시 강남구 학동로34길 22,37.513110191063,127.033637944634
이디야커피가든파이브테크노관점,송파구,서울특별시 송파구 충민로 66,37.477608217824,127.124940952848
이디야,은평구,서울특별시 은평구 갈현로 82,37.6052523878566,126.910664657725
이디야,종로구,서울특별시 종로구 성균관로 8,37.5836471395822,126.998318669495
이디야청담,강남구,서울특별시 강남구 도산대로 521,37.5248604480372,127.050365898659
이디야커피순천향,용산구,서울특별시 용산구 대사관로 72,37.5330908055493,127.005931059375
이디야커피암사,강동구,서울특별시 강동구 암사길 50,37.5513597948836,127.134706465493
이디야목동파라곤,양천구,서울특별시 양천구 목동서로 155,37.5299883971398,126.875057684574
씨아이디아우토,종로구,서울특별시 종로구 종로 6,37.5698319313931,126.978082271963
이디야보라매,관악구,서울특별시 관악구 보라매로 62,37.4947956599004,126.927583067559
이디야마곡퀸즈파크9점,강서구,서울특별시 강서구 공항대로 247,37.5593412549157,126.834809772822
이디야커피화곡,강서구,서울특별시 강서구 곰달래로 135,37.5307537896023,126.847903757669
아이디아이피,강남구,서울특별시 강남구 개포로 508,37.4892284833684,127.067937445528
이디야커피,영등포구,서울특별시 영등포구 버드나루로 51,37.5230680694194,126.910582391976
이디야,중구,서울특별시 중구 세종대로20길 23,37.5671432299899,126.978707629081
이디야에스프레소신설점,종로구,서울특별시 종로구 난계로29길 30,37.5742271261442,127.02146000382
이디야커피점,중랑구,서울특별시 중랑구 망우로 353,37.5983230687909,127.091605360196
이디야커피,서초구,서울특별시 서초구 청계산로 189,37.4482472348999,127.055336036119
이디야커피창동하나로마트점,도봉구,서울특별시 도봉구 마들로11길 20,37.6551008385145,127.050817590545
이디야관악농협하나로마트점,관악구,서울특별시 관악구 남부순환로 1369,37.4801160615741,126.902884746291
이디야,은평구,서울특별시 은평구 갈현로 268,37.6206158625263,126.9166367825
이디야고덕교차로,강동구,서울특별시 강동구 고덕로 421,37.557397839641,127.172553117705
